episode,step,time_sec,raw_action_x,raw_action_y,raw_action_z,action_x,action_y,action_z,x,y,z,vx,vy,vz,distance_to_target,speed,reward,cumulative_reward,stable_steps,is_success,is_failure,failure_reason,terminated,truncated
1,1,0.1,0.013366038911044598,0.034490302205085754,-0.05266322195529938,0.006683019455522299,0.017245151102542877,-0.02633161097764969,0.002754740882664919,0.002396744443103671,1.9933359622955322,5.626812708214857e-05,0.00016143848188221455,0.11186245083808899,0.00759884063154459,0.11186257749795914,1.730106072127819,1.730106072127819,1,False,False,,False,False
1,2,0.2,0.012633870355784893,0.035571757704019547,-0.05260718613862991,0.0063169351778924465,0.017785878852009773,-0.026303593069314957,0.002770080231130123,0.002438927534967661,2.0026721954345703,0.00031837544520385563,0.0009334174101240933,0.07454314082860947,0.0045565711334347725,0.07454966753721237,1.8173495035385714,3.5474555756663904,2,False,False,,False,False
1,3,0.30000000000000004,0.010317693464457989,0.03686674311757088,-0.05336502939462662,0.005158846732228994,0.01843337155878544,-0.02668251469731331,0.0028257216326892376,0.002595396712422371,2.00947642326355,0.0008268712554126978,0.0025289934128522873,0.053060270845890045,0.010223668068647385,0.05312693864107132,1.8338692100718617,5.3813247857382525,3,False,False,,False,False
1,4,0.4,0.009647171944379807,0.03768855705857277,-0.05315084382891655,0.004823585972189903,0.018844278529286385,-0.026575421914458275,0.0029478510841727257,0.002953695598989725,2.014432668685913,0.001522396458312869,0.0049407086335122585,0.04586257413029671,0.015023849904537201,0.046153049916028976,1.8345521843992174,7.21587697013747,4,False,False,,False,False
1,5,0.5,0.009444075636565685,0.037995465099811554,-0.05310090631246567,0.004722037818282843,0.018997732549905777,-0.026550453156232834,0.0031468349043279886,0.0035693820100277662,2.017857074737549,0.0022309026680886745,0.007728907745331526,0.032928235828876495,0.01848021149635315,0.03389663249254227,1.8501446052337998,9.06602157537127,5,False,False,,False,False
1,6,0.6000000000000001,0.009016661904752254,0.038492873311042786,-0.05288233608007431,0.004508330952376127,0.019246436655521393,-0.026441168040037155,0.0034250770695507526,0.004481483716517687,2.0201528072357178,0.0028433052357286215,0.010546568781137466,0.013085877522826195,0.020927267149090767,0.01704566553235054,1.8774321626755408,10.943453738046811,6,False,False,,False,False
1,7,0.7000000000000001,0.008330659940838814,0.03925155848264694,-0.05246887728571892,0.004165329970419407,0.01962577924132347,-0.02623443864285946,0.003766970243304968,0.005672165658324957,2.0213403701782227,0.003285540733486414,0.013087374158203602,0.0012261751107871532,0.02240033447742462,0.013549082912504673,1.8808883807621897,12.824342118809001,7,False,False,,False,False
1,8,0.8,0.007901106029748917,0.03972586616873741,-0.05215756967663765,0.003950553014874458,0.019862933084368706,-0.026078784838318825,0.004146798048168421,0.00708268815651536,2.0214548110961914,0.003520740196108818,0.015173501335084438,0.0016005659708753228,0.022971054539084435,0.015658626332879066,1.8759433300350792,14.700285448844081,8,False,False,,False,False
1,9,0.9,0.007880493998527527,0.03975841403007507,-0.052045710384845734,0.003940246999263763,0.019879207015037537,-0.026022855192422867,0.004544372204691172,0.008665956556797028,2.02075457572937,0.0035400211345404387,0.01658928394317627,-0.0055546690709888935,0.022945644333958626,0.01784910261631012,1.8723783060981076,16.572663754942187,9,False,False,,False,False
1,10,1.0,0.007576317992061377,0.04008174315094948,-0.05174992233514786,0.0037881589960306883,0.02004087157547474,-0.02587496116757393,0.004943124949932098,0.010379480198025703,2.0194013118743896,0.0034038114827126265,0.01743251085281372,-0.020889030769467354,0.02255169488489628,0.027419518679380417,1.8547302894410678,18.427394044383256,10,False,False,,False,False
1,11,1.1,0.006974418181926012,0.04071446508169174,-0.05126764625310898,0.003487209090963006,0.02035723254084587,-0.02563382312655449,0.005320817697793245,0.01213792059570551,2.0175771713256836,0.0031737717799842358,0.017846010625362396,-0.025143802165985107,0.02201356738805771,0.030996190384030342,1.849262119177729,20.276656163560986,11,False,False,,False,False
1,12,1.2000000000000002,0.006751823239028454,0.040943387895822525,-0.05099448189139366,0.003375911619514227,0.020471693947911263,-0.02549724094569683,0.005677531473338604,0.013940628618001938,2.0153775215148926,0.002911184448748827,0.017993105575442314,-0.028096504509449005,0.02151845023036003,0.033490899950265884,1.8458632263238541,22.12251938988484,12,False,False,,False,False
1,13,1.3,0.006554482039064169,0.04113204777240753,-0.050726935267448425,0.0032772410195320845,0.020566023886203766,-0.025363467633724213,0.006004955153912306,0.015734462067484856,2.0129354000091553,0.0026594505179673433,0.01804431527853012,-0.020600978285074234,0.02123575657606125,0.027514910325407982,1.858496700791875,23.981016090676714,13,False,False,,False,False
1,14,1.4000000000000001,0.006745420396327972,0.04092618077993393,-0.05068221315741539,0.003372710198163986,0.020463090389966965,-0.025341106578707695,0.006313027814030647,0.01755286008119583,2.0102622509002686,0.0024686746764928102,0.018124377354979515,-0.032151203602552414,0.021290162578225136,0.036990366876125336,1.8391154736396857,25.8201315643164,14,False,False,,False,False
1,15,1.5,0.006238540168851614,0.041429705917835236,-0.050227224826812744,0.003119270084425807,0.020714852958917618,-0.025113612413406372,0.006601816974580288,0.019366895779967308,2.00746750831604,0.0023435610346496105,0.018302306532859802,-0.03346484526991844,0.021781284362077713,0.03821469098329544,1.8346736829611472,27.654805247277547,15,False,False,,False,False
1,16,1.6,0.006114948075264692,0.04154478758573532,-0.04999275878071785,0.003057474037632346,0.02077239379286766,-0.024996379390358925,0.006883930414915085,0.02122391015291214,2.0045340061187744,0.0022791444789618254,0.018603945150971413,-0.024678712710738182,0.022768400609493256,0.030989354476332664,1.8458200749766547,29.5006253222542,16,False,False,,False,False
1,17,1.7000000000000002,0.006327606271952391,0.041293755173683167,-0.049942053854465485,0.0031638031359761953,0.020646877586841583,-0.024971026927232742,0.0071591567248106,0.02309732511639595,2.001582384109497,0.0022602304816246033,0.018985262140631676,-0.0245540589094162,0.02423311583697796,0.0311199389398098,1.840740688610822,31.341366010865023,17,False,False,,False,False
1,18,1.8,0.006238720845431089,0.041359469294548035,-0.049717240035533905,0.0031193604227155447,0.020679734647274017,-0.024858620017766953,0.007436571642756462,0.025030560791492462,1.9986108541488647,0.002265975112095475,0.019394801929593086,-0.034215640276670456,0.026148829609155655,0.039395470172166824,1.8180566318915226,33.159422642756546,18,False,False,,False,False
1,19,1.9000000000000001,0.005805798806250095,0.041787050664424896,-0.049291376024484634,0.0029028994031250477,0.020893525332212448,-0.024645688012242317,0.007712373975664377,0.026985500007867813,1.9956881999969482,0.0022792664822191,0.019786065444350243,-0.03406013920903206,0.028395237401127815,0.03945600986480713,1.8107990776887164,34.97022172044526,19,False,False,,False,False
1,20,2.0,0.005718715023249388,0.041854240000247955,-0.0490642711520195,0.002859357511624694,0.020927120000123978,-0.02453213557600975,0.007991773076355457,0.028996679931879044,1.9927566051483154,0.0022812853567302227,0.020125867798924446,-0.024110132828354836,0.030937721952795982,0.03148894011974335,1.8189556058146992,36.78917732625996,20,False,False,,False,False
1,21,2.1,0.00597355654463172,0.04156394302845001,-0.04903033748269081,0.00298677827231586,0.020781971514225006,-0.024515168741345406,0.008270100690424442,0.03103731945157051,1.9898284673690796,0.00226230570115149,0.02037203684449196,-0.03379114344716072,0.03369228169322014,0.03952188417315483,1.7944533727597445,38.58363069901971,21,False,False,,False,False
1,22,2.2,0.005526587832719088,0.042002588510513306,-0.04859344661235809,0.002763293916359544,0.021001294255256653,-0.024296723306179047,0.008545092307031155,0.0330987349152565,1.986817717552185,0.002224345225840807,0.02053874172270298,-0.025875290855765343,0.036637648940086365,0.03311069682240486,1.7982038805494085,40.381834579569116,22,False,False,,False,False
1,23,2.3000000000000003,0.005731573794037104,0.04178173467516899,-0.0485316701233387,0.002865786897018552,0.020890867337584496,-0.02426583506166935,0.008814794942736626,0.03517288714647293,1.9836270809173584,0.002175611676648259,0.020628895610570908,-0.037136659026145935,0.03978573903441429,0.042537230998277664,1.7698553526890464,42.151689932258165,23,False,False,,False,False
1,24,2.4000000000000004,0.005205788183957338,0.04228687286376953,-0.04804098606109619,0.002602894091978669,0.021143436431884766,-0.024020493030548096,0.009077916853129864,0.037253763526678085,1.98031747341156,0.0021189656108617783,0.020673079416155815,-0.028439819812774658,0.0431005023419857,0.035223424434661865,1.7742868152796292,43.925976747537796,24,False,False,,False,False
1,25,2.5,0.005428989417850971,0.04203902930021286,-0.04798261448740959,0.0027144947089254856,0.02101951465010643,-0.023991307243704796,0.0093313567340374,0.039317358285188675,1.9769401550292969,0.002062762388959527,0.020695673301815987,-0.029272466897964478,0.04652617871761322,0.03590881824493408,1.7627019958628807,45.68867874340068,25,False,False,,False,False
1,26,2.6,0.005275818519294262,0.0421561598777771,-0.047702234238386154,0.002637909259647131,0.02107807993888855,-0.023851117119193077,0.009580221027135849,0.04140405356884003,1.973451018333435,0.002013052813708782,0.020717497915029526,-0.03969017416238785,0.0501091293990612,0.04481714963912964,1.7340297858405394,47.42270852924122,26,False,False,,False,False
1,27,2.7,0.004798336885869503,0.042620543390512466,-0.04723586514592171,0.0023991684429347515,0.021310271695256233,-0.023617932572960854,0.009822648949921131,0.04349392279982567,1.9702956676483154,0.001971124205738306,0.020753730088472366,-0.023093486204743385,0.053577542304992676,0.031111281365156174,1.7510828950209543,49.17379142426218,27,False,False,,False,False
1,28,2.8000000000000003,0.005299590993672609,0.042082834988832474,-0.047338467091321945,0.0026497954968363047,0.021041417494416237,-0.023669233545660973,0.01005709171295166,0.04556800425052643,1.9677717685699463,0.0019416383001953363,0.020809337496757507,-0.017806362360715866,0.056711964309215546,0.027456602081656456,1.7494217360275797,50.923213160289755,28,False,False,,False,False
1,29,2.9000000000000004,0.005389816593378782,0.041971202939748764,-0.04722113534808159,0.002694908296689391,0.020985601469874382,-0.023610567674040794,0.010289223864674568,0.047669511288404465,1.9656928777694702,0.0019286751048639417,0.020876150578260422,-0.02347857691347599,0.059625741094350815,0.03147660940885544,1.7330261997849448,52.6562393600747,29,False,False,,False,False
