episode,step,time_sec,raw_action_x,raw_action_y,raw_action_z,action_x,action_y,action_z,x,y,z,vx,vy,vz,distance_to_target,speed,reward,cumulative_reward,stable_steps,is_success,is_failure,failure_reason,terminated,truncated
1,31,3.1,0.005369032267481089,0.04099133610725403,-0.049791984260082245,0.0026845161337405443,0.020495668053627014,-0.024895992130041122,-0.010049317963421345,0.03230750560760498,1.9757133722305298,0.0028310613706707954,0.020219935104250908,-0.025149838998913765,0.04164857789874077,0.032394059002399445,1.7848513512784847,57.040275311698494,31,False,False,,False,False
1,32,3.2,0.004938715603202581,0.041436366736888885,-0.04938894510269165,0.0024693578016012907,0.020718183368444443,-0.024694472551345825,-0.009764260612428188,0.034353360533714294,1.9736686944961548,0.0028141119983047247,0.02028655633330345,-0.015248880721628666,0.04437151923775673,0.02553413435816765,1.7903162639588117,58.83059157565731,32,False,False,,False,False
1,33,3.3000000000000003,0.005224627908319235,0.041147105395793915,-0.04939804971218109,0.0026123139541596174,0.020573552697896957,-0.024699024856090546,-0.009484026581048965,0.03638521954417229,1.9716581106185913,0.002790748607367277,0.020346064120531082,-0.02497144602239132,0.047086022794246674,0.03233146667480469,1.7687073213106488,60.59929889696796,33,False,False,,False,False
1,34,3.4000000000000004,0.004781839903444052,0.041596174240112305,-0.048988934606313705,0.002390919951722026,0.020798087120056152,-0.024494467303156853,-0.009203808382153511,0.038443174213171005,1.9696414470672607,0.0027581648901104927,0.020401926711201668,-0.015064778737723827,0.049842044711112976,0.02551065757870674,1.7739907989627681,62.37328969593073,34,False,False,,False,False
1,35,3.5,0.005082278978079557,0.04130181670188904,-0.0490088015794754,0.0025411394890397787,0.02065090835094452,-0.0245044007897377,-0.00892732199281454,0.04050646722316742,1.9676244258880615,0.0027177424635738134,0.02045217715203762,-0.02478497102856636,0.05261795222759247,0.032248605042696,1.7522864180617035,64.12557611399244,35,False,False,,False,False
1,36,3.6,0.004638587590306997,0.041752126067876816,-0.04859808832406998,0.0023192937951534986,0.020876063033938408,-0.02429904416203499,-0.008655299432575703,0.04257470741868019,1.965626835823059,0.0026718839071691036,0.02049889601767063,-0.0246781874448061,0.05539886653423309,0.032192494720220566,1.7440033942461013,65.86957950823854,36,False,False,,False,False
1,37,3.7,0.004581773653626442,0.04182428866624832,-0.04841435328125954,0.002290886826813221,0.02091214433312416,-0.02420717664062977,-0.008390823379158974,0.0446271151304245,1.963654637336731,0.002619930077344179,0.020546795800328255,-0.014772875234484673,0.05816331133246422,0.025441553443670273,1.7493716838245745,67.61895119206312,37,False,False,,False,False
1,38,3.8000000000000003,0.004855115432292223,0.041539713740348816,-0.04841669648885727,0.0024275577161461115,0.020769856870174408,-0.024208348244428635,-0.0081289978697896,0.04670488089323044,1.9616671800613403,0.0025675271172076464,0.02059468813240528,-0.024492261931300163,0.06096582114696503,0.032103024423122406,1.7276224535657092,69.34657364562884,38,False,False,,False,False
1,39,3.9000000000000004,0.004425566177815199,0.04198470711708069,-0.048018306493759155,0.0022127830889075994,0.020992353558540344,-0.024009153246879578,-0.007872418500483036,0.04878752678632736,1.959699034690857,0.002516520209610462,0.020643265917897224,-0.014584251679480076,0.06376805901527405,0.025400348007678986,1.7325674739084207,71.07914111953725,39,False,False,,False,False
1,40,4.0,0.004726152867078781,0.04169055074453354,-0.04803939163684845,0.0023630764335393906,0.02084527537226677,-0.024019695818424225,-0.007620667107403278,0.050874944776296616,1.9577305316925049,0.0024718637578189373,0.02068917825818062,-0.024303559213876724,0.06658109277486801,0.032012734562158585,1.7110100827587302,72.79015120229599,40,False,False,,False,False
1,41,4.1000000000000005,0.004282215144485235,0.04214116185903549,-0.047631312161684036,0.0021411075722426176,0.021070580929517746,-0.023815656080842018,-0.007373149041086435,0.05296693369746208,1.9557814598083496,0.002432452980428934,0.020733747631311417,-0.014395250007510185,0.06939119845628738,0.025358004495501518,1.7158402721048334,74.50599147440082,41,False,False,,False,False
1,42,4.2,0.004583170171827078,0.04184671491384506,-0.04765356332063675,0.002291585085913539,0.02092335745692253,-0.023826781660318375,-0.007131684571504593,0.05504247546195984,1.9538562297821045,0.002398601034656167,0.020775459706783295,-0.014313668012619019,0.07217882573604584,0.025342732667922974,1.7076514573884196,76.21364293178924,42,False,False,,False,False
1,43,4.3,0.004497634246945381,0.041930101811885834,-0.04745195806026459,0.0022488171234726906,0.020965050905942917,-0.023725979030132294,-0.0068886056542396545,0.05716363713145256,1.9519010782241821,0.002370279049500823,0.02081293985247612,-0.024028195068240166,0.07502426952123642,0.031877122819423676,1.6860616965481312,77.89970462833737,43,False,False,,False,False
1,44,4.4,0.004080898594111204,0.04237131401896477,-0.04706336557865143,0.002040449297055602,0.021185657009482384,-0.023531682789325714,-0.006652918644249439,0.05924677476286888,1.9499942064285278,0.0023451608140021563,0.020847506821155548,-0.01411706954240799,0.077814020216465,0.025286557152867317,1.6908405774505808,79.59054520578796,44,False,False,,False,False
1,45,4.5,0.004368334077298641,0.042081717401742935,-0.04707684367895126,0.0021841670386493206,0.021040858700871468,-0.02353842183947563,-0.006417385768145323,0.0613541379570961,1.948073148727417,0.00231982977129519,0.020880915224552155,-0.023833254352211952,0.08063443005084991,0.03177134320139885,1.6694989201205317,81.2600441259085,45,False,False,,False,False
1,46,4.6000000000000005,0.0039243330247700214,0.04253271967172623,-0.046670667827129364,0.0019621665123850107,0.021266359835863113,-0.023335333913564682,-0.0061845676973462105,0.06346496939659119,1.946171760559082,0.002291102660819888,0.020916404202580452,-0.013921916484832764,0.08344776928424835,0.02523023635149002,1.6740893854876049,82.9341335113961,46,False,False,,False,False
1,47,4.7,0.004225571174174547,0.042238522320985794,-0.04669327288866043,0.0021127855870872736,0.021119261160492897,-0.023346636444330215,-0.0059548644348979,0.06557948887348175,1.9442702531814575,0.0022580698132514954,0.020954284816980362,-0.013838883489370346,0.0862666517496109,0.025213005021214485,1.6657841531326993,84.5999176645288,47,False,False,,False,False
1,48,4.800000000000001,0.004139472730457783,0.04232290759682655,-0.046490877866744995,0.0020697363652288914,0.021161453798413277,-0.023245438933372498,-0.005730899516493082,0.06767694652080536,1.9424010515213013,0.0022232814226299524,0.020992456004023552,-0.023552201688289642,0.08905420452356339,0.03162803128361702,1.6446945296163904,86.24461219414519,48,False,False,,False,False
1,49,4.9,0.003724276088178158,0.04276278242468834,-0.0461079366505146,0.001862138044089079,0.02138139121234417,-0.0230539683252573,-0.0055082510225474834,0.06979922205209732,1.9405280351638794,0.0021871179342269897,0.021031102165579796,-0.013640734367072582,0.09186504781246185,0.025162678211927414,1.6490769537631422,87.89368914790833,49,False,False,,False,False
1,50,5.0,0.004011677578091621,0.04247386381030083,-0.04612084478139877,0.0020058387890458107,0.021236931905150414,-0.023060422390699387,-0.005289288237690926,0.07192540913820267,1.9386550188064575,0.0021503998432308435,0.021069929003715515,-0.023356588557362556,0.09468076378107071,0.03152929246425629,301.628012347949,389.5217014958573,50,True,False,,True,False
2,1,0.1,0.013368552550673485,0.03293813019990921,-0.05495587736368179,0.006684276275336742,0.016469065099954605,-0.027477938681840897,-0.018435165286064148,-0.015043772757053375,1.9884793758392334,6.253712490433827e-05,0.00015394286310765892,0.11484795808792114,0.02643662691116333,0.1148480772972107,1.6626976255327464,1.6626976255327464,1,False,False,,False,False
2,2,0.2,0.012258602306246758,0.03442644700407982,-0.0547017902135849,0.006129301153123379,0.01721322350203991,-0.02735089510679245,-0.018419114872813225,-0.015003806911408901,1.9980210065841675,0.00035363290226086974,0.000890586175955832,0.08549510687589645,0.02383892610669136,0.08550047874450684,1.7366802328033373,3.3993778583360834,2,False,False,,False,False
2,3,0.30000000000000004,0.010289794765412807,0.03543047606945038,-0.05564519390463829,0.005144897382706404,0.01771523803472519,-0.027822596952319145,-0.018360286951065063,-0.01485302485525608,2.004924774169922,0.0009007615153677762,0.002348146168515086,0.05314840376377106,0.024123968556523323,0.0532078742980957,1.7970789051614702,5.196456763497554,3,False,False,,False,False
2,4,0.4,0.009210070595145226,0.03667159378528595,-0.05520235374569893,0.004605035297572613,0.018335796892642975,-0.027601176872849464,-0.01823366805911064,-0.01451453659683466,2.009726047515869,0.001703580841422081,0.004668599925935268,0.044407762587070465,0.025253403931856155,0.04468498006463051,1.8099812156287953,7.006437979126349,4,False,False,,False,False
2,5,0.5,0.008957297541201115,0.037033289670944214,-0.05512295290827751,0.004478648770600557,0.018516644835472107,-0.027561476454138756,-0.018025191500782967,-0.013927487656474113,2.012960195541382,0.0025272900238633156,0.0073205577209591866,0.03061113879084587,0.026207806542515755,0.03157561644911766,1.8337280422390905,8.84016602136544,5,False,False,,False,False
2,6,0.6000000000000001,0.008477428928017616,0.037570953369140625,-0.054866425693035126,0.004238714464008808,0.018785476684570312,-0.027433212846517563,-0.01772966980934143,-0.0130454758182168,2.0150060653686523,0.0032610148191452026,0.010017015039920807,0.01010176818817854,0.026640338823199272,0.01459522359073162,1.866840562503785,10.707006583869225,6,False,False,,False,False
2,7,0.7000000000000001,0.007758546154946089,0.03835718706250191,-0.054425328969955444,0.0038792730774730444,0.019178593531250954,-0.027212664484977722,-0.017369307577610016,-0.011900992132723331,2.0160627365112305,0.003830064320936799,0.012555834837257862,0.011473319493234158,0.026482785120606422,0.017434317618608475,1.8621479807188734,12.569154564588098,7,False,False,,False,False
2,8,0.8,0.0078053236939013,0.03833688050508499,-0.054381899535655975,0.00390266184695065,0.019168440252542496,-0.027190949767827988,-0.016964588314294815,-0.010527235455811024,2.016388177871704,0.004137936048209667,0.014512484893202782,-0.0047285002656280994,0.025830065831542015,0.015814343467354774,1.868072969923378,14.437227534511477,8,False,False,,False,False
2,9,0.9,0.007185807451605797,0.03899195045232773,-0.053929973393678665,0.0035929037258028984,0.019495975226163864,-0.026964986696839333,-0.016540491953492165,-0.008981365710496902,2.0161309242248535,0.00421916414052248,0.01594560220837593,5.551347931032069e-05,0.02478829398751259,0.016494443640112877,1.8700586366932839,16.307286171204762,9,False,False,,False,False
2,10,1.0,0.007344938348978758,0.03886239975690842,-0.05391346290707588,0.003672469174489379,0.01943119987845421,-0.02695673145353794,-0.016122689470648766,-0.00733984587714076,2.0154454708099365,0.004116988740861416,0.016776161268353462,-0.013555999845266342,0.02350270189344883,0.021958013996481895,1.8634176207298878,18.17070379193465,10,False,False,,False,False
2,11,1.1,0.0067985448986291885,0.039439305663108826,-0.05347863584756851,0.0033992724493145943,0.019719652831554413,-0.026739317923784256,-0.015717439353466034,-0.005620415788143873,2.014418840408325,0.003902105614542961,0.017197206616401672,-0.006726781837642193,0.02205742336809635,0.0188737902790308,1.873965834104456,20.044669626039106,11,False,False,,False,False
2,12,1.2000000000000002,0.007015371695160866,0.03924822062253952,-0.053482767194509506,0.003507685847580433,0.01962411031126976,-0.026741383597254753,-0.015335796400904655,-0.003874573390930891,2.013119697570801,0.003664095886051655,0.017340540885925293,-0.018788941204547882,0.0205505583435297,0.02582913637161255,1.864791080186842,21.909460706225946,12,False,False,,False,False
2,13,1.3,0.006510850973427296,0.03977622091770172,-0.053062014281749725,0.003255425486713648,0.01988811045885086,-0.026531007140874863,-0.014977548271417618,-0.0021206506062299013,2.0116288661956787,0.003447305178269744,0.017383383587002754,-0.010736812837421894,0.01908021606504917,0.020720643922686577,1.8792978705256247,23.788758576751572,13,False,False,,False,False
2,14,1.4000000000000001,0.0067608542740345,0.03954333811998367,-0.05307888984680176,0.00338042713701725,0.019771669059991837,-0.02653944492340088,-0.014637628570199013,-0.0003621545329224318,2.0099740028381348,0.0033014165237545967,0.017446136102080345,-0.021868975833058357,0.017716435715556145,0.02816946990787983,1.8685202697466594,25.657278846498233,14,False,False,,False,False
2,15,1.5,0.006281113717705011,0.0400366336107254,-0.05266532674431801,0.0031405568588525057,0.0200183168053627,-0.026332663372159004,-0.014308781363070011,0.0014073255006223917,2.008211612701416,0.0032260518055409193,0.017605416476726532,-0.013079259544610977,0.016557548195123672,0.0221681110560894,1.8837308530928567,27.54100969959109,15,False,False,,False,False
2,16,1.6,0.006551073864102364,0.03977478668093681,-0.05268552899360657,0.003275536932051182,0.019887393340468407,-0.026342764496803284,-0.013983964920043945,0.0031985004898160696,2.00635027885437,0.003214608645066619,0.017870228737592697,-0.013849941082298756,0.015687821432948112,0.022836366668343544,1.8848399438429624,29.425849643434052,16,False,False,,False,False
2,17,1.7000000000000002,0.006442859303206205,0.039879851043224335,-0.05247773230075836,0.0032214296516031027,0.019939925521612167,-0.02623886615037918,-0.013661199249327183,0.005003221798688173,2.0044453144073486,0.003243447747081518,0.01821349374949932,-0.024226903915405273,0.015212541446089745,0.030482687056064606,1.870641980401706,31.29649162383576,17,False,False,,False,False
2,18,1.8,0.0060121132992208,0.04033234715461731,-0.05208522826433182,0.0030060566496104,0.020166173577308655,-0.02604261413216591,-0.013331151567399502,0.006863537710160017,2.002476930618286,0.0032899403013288975,0.018607426434755325,-0.01483924314379692,0.01519746519625187,0.024026302620768547,1.8830703007639387,33.179561924599696,18,False,False,,False,False
2,19,1.9000000000000001,0.006284342613071203,0.040054161101579666,-0.05209122598171234,0.0031421713065356016,0.020027080550789833,-0.02604561299085617,-0.01300017535686493,0.00874368567019701,2.0004873275756836,0.0033251792192459106,0.01897849142551422,-0.015152095817029476,0.015674632042646408,0.024511750787496567,1.8802940687106457,35.05985599331034,19,False,False,,False,False
2,20,2.0,0.0061898441053926945,0.04014357924461365,-0.051882874220609665,0.0030949220526963472,0.020071789622306824,-0.025941437110304832,-0.012660101987421513,0.010697108693420887,1.998430848121643,0.003337886882945895,0.019293708726763725,-0.025172017514705658,0.01664838008582592,0.031890738755464554,1.8621885773842224,36.92204457069457,20,False,False,,False,False
2,21,2.1,0.005767084192484617,0.04058875888586044,-0.05148393660783768,0.0028835420962423086,0.02029437944293022,-0.02574196830391884,-0.012326832860708237,0.012640363536775112,1.9963971376419067,0.003322941716760397,0.019542271271348,-0.015501774847507477,0.018019719049334526,0.02516440488398075,1.8710598402423784,38.79310441093695,21,False,False,,False,False
2,22,2.2,0.00604769354686141,0.040304236114025116,-0.05149095505475998,0.003023846773430705,0.020152118057012558,-0.02574547752737999,-0.01199324056506157,0.014623347669839859,1.9943267107009888,0.003280967939645052,0.01970471255481243,-0.02539946883916855,0.019745033234357834,0.03231367468833923,1.851348398422124,40.64445280935907,22,False,False,,False,False
2,23,2.3000000000000003,0.005601088982075453,0.04075739160180092,-0.051075614988803864,0.0028005444910377264,0.02037869580090046,-0.025537807494401932,-0.01166507601737976,0.016619371250271797,1.9922596216201782,0.003217585850507021,0.01980561763048172,-0.015630874782800674,0.021729955449700356,0.025435008108615875,1.8588488472742029,42.503301656633276,23,False,False,,False,False
2,24,2.4000000000000004,0.005897723138332367,0.04046711325645447,-0.051093071699142456,0.0029488615691661835,0.020233556628227234,-0.025546535849571228,-0.011343852616846561,0.018622862175107002,1.9901798963546753,0.0031460262835025787,0.019859567284584045,-0.02545609511435032,0.02391502633690834,0.03243936970829964,1.8382027503976133,44.34150440703089,24,False,False,,False,False
2,25,2.5,0.005452294833958149,0.04091966152191162,-0.05067896842956543,0.0027261474169790745,0.02045983076095581,-0.025339484214782715,-0.011030037887394428,0.02063053660094738,1.9881099462509155,0.003074411768466234,0.01989194191992283,-0.025430988520383835,0.026242220774292946,0.03243264555931091,1.8310516990721226,46.17255610610301,25,False,False,,False,False
2,26,2.6,0.005393482744693756,0.040993932634592056,-0.05049297586083412,0.002696741372346878,0.020496966317296028,-0.02524648793041706,-0.010723256506025791,0.022641317918896675,1.9860336780548096,0.003006081096827984,0.01992482878267765,-0.01559038832783699,0.028682323172688484,0.025477353483438492,1.8376747629896273,48.01023086909264,26,False,False,,False,False
2,27,2.7,0.005663785617798567,0.04071207344532013,-0.05049193650484085,0.0028318928088992834,0.020356036722660065,-0.025245968252420425,-0.010425789281725883,0.024636054411530495,1.9839863777160645,0.002948309062048793,0.019969575107097626,-0.02535884827375412,0.031178010627627373,0.032412152737379074,1.8162802419799846,49.82651111107262,27,False,False,,False,False
2,28,2.8000000000000003,0.005234463140368462,0.04115639999508858,-0.0500926673412323,0.002617231570184231,0.02057819999754429,-0.02504633367061615,-0.010130631737411022,0.026656119152903557,1.9819285869598389,0.002900524064898491,0.02003128081560135,-0.015489681623876095,0.033760249614715576,0.02548716403543949,1.8222506886930205,51.64876179976564,28,False,False,,False,False
2,29,2.9000000000000004,0.0055333394557237625,0.04086293652653694,-0.05011206865310669,0.0027666697278618813,0.02043146826326847,-0.025056034326553345,-0.009839673526585102,0.02868305891752243,1.9798672199249268,0.0028638052754104137,0.02010474167764187,-0.015438360162079334,0.03639870509505272,0.025509703904390335,1.814348218770465,53.4631100185361,29,False,False,,False,False
2,30,3.0,0.005446647293865681,0.04094640165567398,-0.049905795603990555,0.0027233236469328403,0.02047320082783699,-0.024952897801995277,-0.00955195352435112,0.030717819929122925,1.9778214693069458,0.002836779225617647,0.020181957632303238,-0.025175834074616432,0.0390731543302536,0.03239107131958008,1.792602065394749,55.255712083930845,30,False,False,,False,False
2,31,3.1,0.005030911881476641,0.04138554632663727,-0.04951487481594086,0.0025154559407383204,0.020692773163318634,-0.02475743740797043,-0.009269407019019127,0.03274012729525566,1.9757989645004272,0.0028156498447060585,0.020258843898773193,-0.01528247818350792,0.04175557568669319,0.02553238719701767,1.7981870414805599,57.053899125411405,31,False,False,,False,False
